datetime,temp,humidity,precip,precipprob,windspeed,city
2022-01-25,76.0,61.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-01-26,76.0,65.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-01-27,78.2,68.0,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-01-28,80.9,68.3,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-01-29,81.4,63.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-01-30,82.0,66.5,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-01-31,80.9,72.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-01,81.1,70.6,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-02-02,80.8,72.0,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-02-03,79.8,72.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-04,77.7,66.2,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-05,76.4,69.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-06,77.6,70.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-07,78.7,68.5,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-02-08,78.7,70.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-09,79.2,70.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-10,80.0,71.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-11,81.7,54.7,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-02-12,80.3,61.6,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-13,81.2,64.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-14,81.1,71.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-15,81.1,72.2,0.0,0,15.0,2021-06-01 to 2023-12-31
2022-02-16,80.5,72.2,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-02-17,80.7,67.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-18,80.9,66.1,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-02-19,81.7,67.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-20,81.1,73.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-21,81.3,70.9,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-22,81.0,62.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-23,82.0,62.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-24,81.3,70.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-02-25,82.3,72.7,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-26,81.5,72.1,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-02-27,82.5,73.1,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-02-28,82.0,72.2,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-03-01,82.2,73.3,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-03-02,82.8,65.1,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-03-03,83.1,54.6,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-03-04,82.6,51.6,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-03-05,82.1,61.0,0.0,0,16.1,2021-06-01 to 2023-12-31
2022-03-06,82.3,69.5,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-03-07,83.3,64.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-08,83.1,68.7,0.0,0,16.1,2021-06-01 to 2023-12-31
2022-03-09,83.4,71.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-10,83.3,75.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-11,83.9,75.0,0.0,0,15.0,2021-06-01 to 2023-12-31
2022-03-12,83.7,75.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-13,84.8,66.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-14,84.4,67.3,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-03-15,84.0,75.7,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-03-16,83.6,75.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-17,84.7,74.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-18,83.8,72.1,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-03-19,82.3,67.2,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-03-20,81.8,70.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-21,83.6,71.8,0.0,0,16.1,2021-06-01 to 2023-12-31
2022-03-22,81.1,76.2,1.732,100,9.2,2021-06-01 to 2023-12-31
2022-03-23,82.8,74.1,0.039,100,11.4,2021-06-01 to 2023-12-31
2022-03-24,80.2,77.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-25,82.1,73.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-26,84.0,71.1,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-03-27,84.5,71.3,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-03-28,83.9,71.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-29,84.6,68.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-03-30,84.5,69.4,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-03-31,84.5,70.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-04-01,84.4,75.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-02,83.5,75.9,0.004,100,11.4,2021-06-01 to 2023-12-31
2022-04-03,83.9,75.2,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-04-04,84.4,73.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-05,85.5,71.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-06,84.5,70.1,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-04-07,84.1,72.9,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-04-08,84.8,74.5,0.0,0,16.1,2021-06-01 to 2023-12-31
2022-04-09,82.2,76.8,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-04-10,81.0,75.7,0.417,100,10.3,2021-06-01 to 2023-12-31
2022-04-11,83.3,71.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-12,85.1,78.2,0.004,100,9.2,2021-06-01 to 2023-12-31
2022-04-13,82.1,80.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-04-14,78.2,81.7,0.591,100,10.3,2021-06-01 to 2023-12-31
2022-04-15,82.4,72.4,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-04-16,83.8,74.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-17,83.6,70.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-18,82.8,70.0,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-04-19,82.7,70.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-20,85.1,71.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-21,85.5,69.9,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-04-22,84.9,66.5,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-04-23,83.5,72.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-04-24,85.7,73.7,0.0,0,16.1,2021-06-01 to 2023-12-31
2022-04-25,84.7,70.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-26,85.8,67.5,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-04-27,87.4,72.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-28,87.1,74.3,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-04-29,86.0,69.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-04-30,86.3,71.0,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-05-01,85.6,73.4,0.0,0,15.0,2021-06-01 to 2023-12-31
2022-05-02,85.6,70.5,0.0,0,16.1,2021-06-01 to 2023-12-31
2022-05-03,86.5,70.1,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-05-04,83.0,81.3,1.22,100,12.8,2021-06-01 to 2023-12-31
2022-05-05,83.2,76.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-05-06,83.5,77.8,0.008,100,16.1,2021-06-01 to 2023-12-31
2022-05-07,83.7,73.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-05-08,84.7,74.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-05-09,83.8,76.0,0.004,100,13.9,2021-06-01 to 2023-12-31
2022-05-10,85.2,72.6,0.024,100,16.1,2021-06-01 to 2023-12-31
2022-05-11,79.9,82.9,1.079,100,10.3,2021-06-01 to 2023-12-31
2022-05-12,77.7,85.4,0.035,100,5.8,2021-06-01 to 2023-12-31
2022-05-13,81.4,81.6,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-05-14,83.3,79.7,0.008,100,11.4,2021-06-01 to 2023-12-31
2022-05-15,82.8,80.3,0.008,100,10.3,2021-06-01 to 2023-12-31
2022-05-16,80.0,88.7,3.622,100,17.2,2021-06-01 to 2023-12-31
2022-05-17,78.2,86.6,0.0,0,8.1,2021-06-01 to 2023-12-31
2022-05-18,78.5,86.4,0.434,100,13.9,2021-06-01 to 2023-12-31
2022-05-19,72.1,90.4,3.189,100,11.4,2021-06-01 to 2023-12-31
2022-05-20,73.6,89.5,1.142,100,9.2,2021-06-01 to 2023-12-31
2022-05-21,77.6,83.6,0.031,100,9.2,2021-06-01 to 2023-12-31
2022-05-22,77.5,91.4,0.393,100,9.2,2021-06-01 to 2023-12-31
2022-05-23,81.6,84.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-05-24,83.9,84.3,0.012,100,10.3,2021-06-01 to 2023-12-31
2022-05-25,84.5,78.4,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-05-26,84.3,76.1,0.004,100,15.0,2021-06-01 to 2023-12-31
2022-05-27,83.5,76.7,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-05-28,81.5,78.9,0.394,100,11.4,2021-06-01 to 2023-12-31
2022-05-29,81.5,77.6,0.669,100,10.3,2021-06-01 to 2023-12-31
2022-05-30,82.7,75.8,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-05-31,81.4,80.1,0.563,100,11.4,2021-06-01 to 2023-12-31
2022-06-01,81.1,81.0,0.004,100,15.0,2021-06-01 to 2023-12-31
2022-06-02,81.3,82.0,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-06-03,82.6,79.2,0.24,100,11.4,2021-06-01 to 2023-12-31
2022-06-04,83.7,77.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-06-05,84.0,73.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-06-06,81.6,80.1,0.0,0,6.9,2021-06-01 to 2023-12-31
2022-06-07,80.1,83.5,0.276,100,9.2,2021-06-01 to 2023-12-31
2022-06-08,79.9,83.0,0.024,100,10.3,2021-06-01 to 2023-12-31
2022-06-09,81.6,79.3,0.236,100,10.3,2021-06-01 to 2023-12-31
2022-06-10,79.4,84.5,0.59,100,13.9,2021-06-01 to 2023-12-31
2022-06-11,76.3,92.2,2.873,100,6.9,2021-06-01 to 2023-12-31
2022-06-12,76.5,89.2,0.394,100,13.9,2021-06-01 to 2023-12-31
2022-06-13,79.0,81.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-06-14,80.8,80.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-06-15,80.2,85.7,1.456,100,8.1,2021-06-01 to 2023-12-31
2022-06-16,78.5,88.7,0.827,100,11.4,2021-06-01 to 2023-12-31
2022-06-17,80.9,80.2,0.157,100,11.4,2021-06-01 to 2023-12-31
2022-06-18,79.8,85.6,0.158,100,9.2,2021-06-01 to 2023-12-31
2022-06-19,78.8,84.5,0.276,100,11.4,2021-06-01 to 2023-12-31
2022-06-20,77.8,84.7,1.851,100,11.4,2021-06-01 to 2023-12-31
2022-06-21,74.7,93.1,2.48,100,11.4,2021-06-01 to 2023-12-31
2022-06-22,75.2,93.8,1.063,100,6.9,2021-06-01 to 2023-12-31
2022-06-23,77.1,90.2,0.748,100,8.1,2021-06-01 to 2023-12-31
2022-06-24,78.2,87.3,0.945,100,16.1,2021-06-01 to 2023-12-31
2022-06-25,78.6,87.7,2.677,100,11.4,2021-06-01 to 2023-12-31
2022-06-26,80.8,83.9,0.236,100,15.0,2021-06-01 to 2023-12-31
2022-06-27,79.2,85.5,1.338,100,12.8,2021-06-01 to 2023-12-31
2022-06-28,76.8,90.2,0.668,100,8.1,2021-06-01 to 2023-12-31
2022-06-29,76.5,92.4,3.977,100,68.8,2021-06-01 to 2023-12-31
2022-06-30,75.2,94.6,5.827,100,11.4,2021-06-01 to 2023-12-31
2022-07-01,76.1,93.3,3.779,100,17.2,2021-06-01 to 2023-12-31
2022-07-02,78.9,89.1,1.692,100,13.9,2021-06-01 to 2023-12-31
2022-07-03,79.4,86.6,1.417,100,18.3,2021-06-01 to 2023-12-31
2022-07-04,76.1,92.5,4.528,100,23.0,2021-06-01 to 2023-12-31
2022-07-05,75.5,93.5,5.103,100,13.9,2021-06-01 to 2023-12-31
2022-07-06,76.0,92.5,5.157,100,13.9,2021-06-01 to 2023-12-31
2022-07-07,75.5,93.4,3.382,100,11.4,2021-06-01 to 2023-12-31
2022-07-08,75.6,92.5,2.307,100,9.9,2021-06-01 to 2023-12-31
2022-07-09,75.7,93.7,2.551,100,20.8,2021-06-01 to 2023-12-31
2022-07-10,75.8,92.0,6.929,100,16.1,2021-06-01 to 2023-12-31
2022-07-11,76.5,91.2,1.614,100,12.8,2021-06-01 to 2023-12-31
2022-07-12,78.6,87.5,0.945,100,24.2,2021-06-01 to 2023-12-31
2022-07-13,76.6,90.8,1.929,100,13.9,2021-06-01 to 2023-12-31
2022-07-14,77.8,88.5,1.535,100,18.3,2021-06-01 to 2023-12-31
2022-07-15,78.7,88.1,1.536,100,17.2,2021-06-01 to 2023-12-31
2022-07-16,76.9,90.8,0.185,100,15.0,2021-06-01 to 2023-12-31
2022-07-17,77.4,88.9,2.099,100,11.4,2021-06-01 to 2023-12-31
2022-07-18,77.7,88.0,0.827,100,13.9,2021-06-01 to 2023-12-31
2022-07-19,77.6,88.1,0.315,100,13.9,2021-06-01 to 2023-12-31
2022-07-20,78.4,85.8,0.684,100,15.0,2021-06-01 to 2023-12-31
2022-07-21,79.1,83.2,0.536,100,15.0,2021-06-01 to 2023-12-31
2022-07-22,79.5,84.1,0.512,100,13.9,2021-06-01 to 2023-12-31
2022-07-23,77.9,87.7,0.472,100,13.9,2021-06-01 to 2023-12-31
2022-07-24,77.6,86.1,1.969,100,13.9,2021-06-01 to 2023-12-31
2022-07-25,77.7,87.0,0.433,100,10.3,2021-06-01 to 2023-12-31
2022-07-26,79.2,81.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-07-27,79.2,84.3,0.314,100,13.9,2021-06-01 to 2023-12-31
2022-07-28,79.7,84.5,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-07-29,81.4,83.3,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-07-30,79.9,85.1,0.59,100,19.7,2021-06-01 to 2023-12-31
2022-07-31,81.0,83.8,0.314,100,15.0,2021-06-01 to 2023-12-31
2022-08-01,78.4,88.5,0.118,100,15.0,2021-06-01 to 2023-12-31
2022-08-02,76.5,89.0,0.669,100,15.0,2021-06-01 to 2023-12-31
2022-08-03,77.5,89.1,0.472,100,13.9,2021-06-01 to 2023-12-31
2022-08-04,75.1,93.0,2.835,100,11.4,2021-06-01 to 2023-12-31
2022-08-05,73.6,94.7,4.135,100,17.2,2021-06-01 to 2023-12-31
2022-08-06,74.2,93.6,3.384,100,11.4,2021-06-01 to 2023-12-31
2022-08-07,75.0,93.9,1.456,100,17.2,2021-06-01 to 2023-12-31
2022-08-08,77.0,90.4,1.134,100,23.0,2021-06-01 to 2023-12-31
2022-08-09,79.4,83.3,0.004,100,16.1,2021-06-01 to 2023-12-31
2022-08-10,79.2,84.6,0.004,100,18.3,2021-06-01 to 2023-12-31
2022-08-11,79.0,85.6,0.354,100,17.2,2021-06-01 to 2023-12-31
2022-08-12,79.2,86.2,0.433,100,15.0,2021-06-01 to 2023-12-31
2022-08-13,79.4,81.8,0.118,100,11.4,2021-06-01 to 2023-12-31
2022-08-14,78.0,84.0,0.079,100,11.4,2021-06-01 to 2023-12-31
2022-08-15,79.2,83.2,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-08-16,79.1,82.8,0.067,100,12.8,2021-06-01 to 2023-12-31
2022-08-17,80.1,79.4,0.276,100,11.4,2021-06-01 to 2023-12-31
2022-08-18,79.6,80.9,0.008,100,13.9,2021-06-01 to 2023-12-31
2022-08-19,79.4,82.9,0.157,100,16.1,2021-06-01 to 2023-12-31
2022-08-20,79.6,83.6,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-08-21,78.1,88.5,1.393,100,13.9,2021-06-01 to 2023-12-31
2022-08-22,78.5,87.8,0.177,100,18.3,2021-06-01 to 2023-12-31
2022-08-23,76.9,91.1,4.622,100,11.4,2021-06-01 to 2023-12-31
2022-08-24,74.7,93.9,5.339,100,8.1,2021-06-01 to 2023-12-31
2022-08-25,77.9,86.6,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-08-26,79.1,86.6,0.158,100,15.0,2021-06-01 to 2023-12-31
2022-08-27,77.8,88.6,0.315,100,11.4,2021-06-01 to 2023-12-31
2022-08-28,78.4,85.1,2.638,100,15.0,2021-06-01 to 2023-12-31
2022-08-29,79.5,86.3,0.028,100,13.9,2021-06-01 to 2023-12-31
2022-08-30,79.9,83.7,0.071,100,20.8,2021-06-01 to 2023-12-31
2022-08-31,78.7,86.3,0.276,100,10.3,2021-06-01 to 2023-12-31
2022-09-01,78.7,85.7,0.02,100,10.3,2021-06-01 to 2023-12-31
2022-09-02,78.7,84.0,0.433,100,10.3,2021-06-01 to 2023-12-31
2022-09-03,79.9,79.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-09-04,80.7,81.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-09-05,80.7,84.8,0.004,100,12.8,2021-06-01 to 2023-12-31
2022-09-06,79.2,86.4,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-09-07,76.9,89.1,0.016,100,11.4,2021-06-01 to 2023-12-31
2022-09-08,76.3,92.0,2.74,100,8.1,2021-06-01 to 2023-12-31
2022-09-09,77.8,88.0,0.984,100,12.8,2021-06-01 to 2023-12-31
2022-09-10,78.1,89.0,0.512,100,13.9,2021-06-01 to 2023-12-31
2022-09-11,78.7,87.6,0.134,100,17.2,2021-06-01 to 2023-12-31
2022-09-12,79.4,86.7,0.11,100,16.1,2021-06-01 to 2023-12-31
2022-09-13,78.5,88.2,0.464,100,13.9,2021-06-01 to 2023-12-31
2022-09-14,78.6,85.7,0.512,100,11.4,2021-06-01 to 2023-12-31
2022-09-15,78.3,84.4,0.197,100,13.9,2021-06-01 to 2023-12-31
2022-09-16,78.3,86.8,0.386,100,13.9,2021-06-01 to 2023-12-31
2022-09-17,78.6,87.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-09-18,79.9,83.5,0.831,100,10.3,2021-06-01 to 2023-12-31
2022-09-19,78.9,83.4,0.394,100,12.8,2021-06-01 to 2023-12-31
2022-09-20,79.0,82.9,0.197,100,9.2,2021-06-01 to 2023-12-31
2022-09-21,79.3,80.8,0.02,100,8.1,2021-06-01 to 2023-12-31
2022-09-22,79.5,77.2,0.024,100,12.8,2021-06-01 to 2023-12-31
2022-09-23,78.0,82.4,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-09-24,78.4,81.7,0.488,100,11.4,2021-06-01 to 2023-12-31
2022-09-25,79.7,79.0,0.283,100,13.9,2021-06-01 to 2023-12-31
2022-09-26,80.2,77.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-09-27,80.5,77.1,0.043,100,18.3,2021-06-01 to 2023-12-31
2022-09-28,80.0,79.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-09-29,79.8,79.4,0.02,100,11.4,2021-06-01 to 2023-12-31
2022-09-30,76.3,90.8,0.024,100,6.9,2021-06-01 to 2023-12-31
2022-10-01,76.3,90.4,0.929,100,5.8,2021-06-01 to 2023-12-31
2022-10-02,79.0,83.1,0.858,100,12.8,2021-06-01 to 2023-12-31
2022-10-03,79.1,84.1,0.039,100,15.0,2021-06-01 to 2023-12-31
2022-10-04,80.2,81.7,0.197,100,15.0,2021-06-01 to 2023-12-31
2022-10-05,79.9,85.6,0.024,100,13.9,2021-06-01 to 2023-12-31
2022-10-06,78.9,83.1,0.646,100,20.8,2021-06-01 to 2023-12-31
2022-10-07,78.2,82.8,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-10-08,78.8,80.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-10-09,79.9,76.8,0.0,0,12.8,2021-06-01 to 2023-12-31
2022-10-10,78.5,81.6,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-10-11,79.1,83.9,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-10-12,80.3,83.1,0.024,100,10.3,2021-06-01 to 2023-12-31
2022-10-13,80.7,79.9,0.079,100,13.9,2021-06-01 to 2023-12-31
2022-10-14,79.4,82.5,0.582,100,10.3,2021-06-01 to 2023-12-31
2022-10-15,80.5,81.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-10-16,80.0,82.6,0.052,100,9.2,2021-06-01 to 2023-12-31
2022-10-17,80.5,82.4,0.118,100,10.3,2021-06-01 to 2023-12-31
2022-10-18,79.5,84.2,0.004,100,13.9,2021-06-01 to 2023-12-31
2022-10-19,80.0,81.7,0.079,100,11.4,2021-06-01 to 2023-12-31
2022-10-20,80.3,80.8,0.039,100,11.4,2021-06-01 to 2023-12-31
2022-10-21,81.0,82.6,0.039,100,15.0,2021-06-01 to 2023-12-31
2022-10-22,80.6,82.4,0.008,100,11.4,2021-06-01 to 2023-12-31
2022-10-23,82.1,77.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-10-24,81.6,72.7,0.0,0,8.1,2021-06-01 to 2023-12-31
2022-10-25,79.6,72.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-10-26,80.3,72.2,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-10-27,81.2,63.6,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-10-28,81.6,66.4,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-10-29,81.4,69.8,0.039,100,16.1,2021-06-01 to 2023-12-31
2022-10-30,81.5,75.2,0.008,100,11.4,2021-06-01 to 2023-12-31
2022-10-31,83.0,70.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-11-01,81.8,74.3,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-02,80.9,78.4,0.079,100,9.2,2021-06-01 to 2023-12-31
2022-11-03,82.4,70.0,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-04,82.2,73.9,0.118,100,10.3,2021-06-01 to 2023-12-31
2022-11-05,81.2,76.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-11-06,82.5,74.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-11-07,82.2,78.1,0.079,100,11.4,2021-06-01 to 2023-12-31
2022-11-08,82.3,72.0,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-09,82.3,65.1,0.0,0,8.1,2021-06-01 to 2023-12-31
2022-11-10,81.3,65.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-11,82.0,65.1,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-12,81.3,74.6,0.012,100,6.9,2021-06-01 to 2023-12-31
2022-11-13,82.4,72.1,0.0,0,6.9,2021-06-01 to 2023-12-31
2022-11-14,82.1,74.9,0.433,100,13.9,2021-06-01 to 2023-12-31
2022-11-15,80.1,79.6,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-11-16,80.2,80.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-11-17,81.1,71.9,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-18,79.8,60.8,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-19,78.8,59.4,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-20,78.6,61.7,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-21,79.1,58.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-22,78.3,63.1,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-11-23,79.3,69.7,0.0,0,5.8,2021-06-01 to 2023-12-31
2022-11-24,79.8,76.6,0.236,100,6.9,2021-06-01 to 2023-12-31
2022-11-25,81.3,80.7,0.197,100,10.3,2021-06-01 to 2023-12-31
2022-11-26,81.3,79.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-11-27,80.1,82.2,0.511,100,11.4,2021-06-01 to 2023-12-31
2022-11-28,77.9,86.0,0.157,100,9.2,2021-06-01 to 2023-12-31
2022-11-29,79.2,83.1,0.157,100,9.2,2021-06-01 to 2023-12-31
2022-11-30,80.8,80.1,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-01,80.3,70.7,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-02,81.0,72.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-12-03,82.6,71.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-04,82.9,73.1,0.0,0,6.9,2021-06-01 to 2023-12-31
2022-12-05,82.4,72.3,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-06,82.1,73.8,0.004,100,9.4,2021-06-01 to 2023-12-31
2022-12-07,79.6,70.9,0.0,0,6.9,2021-06-01 to 2023-12-31
2022-12-08,78.3,63.7,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-09,76.9,59.4,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-10,79.6,63.7,0.031,100,11.4,2021-06-01 to 2023-12-31
2022-12-11,76.0,81.7,0.028,100,10.3,2021-06-01 to 2023-12-31
2022-12-12,76.3,86.5,0.012,100,6.9,2021-06-01 to 2023-12-31
2022-12-13,78.2,80.3,0.004,100,9.2,2021-06-01 to 2023-12-31
2022-12-14,80.1,71.2,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-15,80.1,70.9,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-12-16,79.8,69.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-12-17,79.2,68.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-18,80.7,66.8,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-19,80.5,64.1,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-20,80.2,62.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-12-21,81.5,67.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-12-22,80.0,63.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-12-23,78.8,61.3,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-24,78.5,54.7,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-25,79.2,60.1,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-26,83.2,65.6,0.0,0,13.9,2021-06-01 to 2023-12-31
2022-12-27,83.7,67.8,0.0,0,9.2,2021-06-01 to 2023-12-31
2022-12-28,82.9,71.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2022-12-29,83.6,71.2,0.0,0,10.3,2021-06-01 to 2023-12-31
2022-12-30,83.1,64.6,0.0,0,9.2,2021-06-01 to 2023-12-31
